rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1542728550305186122,,1,,1542728550,304795026,"""world""",,,1.17655276628,0.139835969093,1.45,,0.0,0.0,0.0,1.0
1542728550366743993,,2,,1542728550,366245985,"""world""",,,1.17669895825,0.1397001614,1.45,,0.0,0.0,0.0,1.0
1542728550412313225,,3,,1542728550,411998033,"""world""",,,1.17678441473,0.139748962434,1.45,,0.0,0.0,0.0,1.0
1542728550453001380,,4,,1542728550,450782060,"""world""",,,1.17693452047,0.139720457263,1.45,,0.0,0.0,0.0,1.0
1542728550500016572,,5,,1542728550,499119997,"""world""",,,1.17695611294,0.140230600474,1.45,,0.0,0.0,0.0,1.0
1542728550527555733,,6,,1542728550,527237892,"""world""",,,1.17727635316,0.1403192725,1.45,,0.0,0.0,0.0,1.0
1542728550566611403,,7,,1542728550,566293954,"""world""",,,1.17693282444,0.139948098206,1.45,,0.0,0.0,0.0,1.0
1542728550609854744,,8,,1542728550,609452009,"""world""",,,1.17693282444,0.139948098206,1.45,,0.0,0.0,0.0,1.0
1542728550668321520,,9,,1542728550,667776107,"""world""",,,1.17726848314,0.139678108398,1.45,,0.0,0.0,0.0,1.0
1542728550713511110,,10,,1542728550,713133096,"""world""",,,1.17754834763,0.139173993042,1.45,,0.0,0.0,0.0,1.0
1542728550765129182,,11,,1542728550,764542102,"""world""",,,1.17699644167,0.138917504146,1.45,,0.0,0.0,0.0,1.0
1542728550818339600,,12,,1542728550,817991018,"""world""",,,1.17512386431,0.139030443107,1.45,,0.0,0.0,0.0,1.0
1542728550840173643,,13,,1542728550,839869022,"""world""",,,1.17512386431,0.139030443107,1.45,,0.0,0.0,0.0,1.0
1542728550862200377,,14,,1542728550,861761093,"""world""",,,1.17559116819,0.138654609465,1.45,,0.0,0.0,0.0,1.0
1542728550901818481,,15,,1542728550,901511907,"""world""",,,1.17559116819,0.138654609465,1.45,,0.0,0.0,0.0,1.0
1542728550949734468,,16,,1542728550,949446916,"""world""",,,1.17696450483,0.138901768985,1.45,,0.0,0.0,0.0,1.0
1542728550971289147,,17,,1542728550,971034049,"""world""",,,1.17912957809,0.139607181893,1.45,,0.0,0.0,0.0,1.0
1542728551008520407,,18,,1542728551,8183002,"""world""",,,1.17912957809,0.139607181893,1.45,,0.0,0.0,0.0,1.0
1542728551021373511,,19,,1542728551,20874023,"""world""",,,1.17976793583,0.140216847044,1.45,,0.0,0.0,0.0,1.0
1542728551091293357,,20,,1542728551,67292928,"""world""",,,1.18048871173,0.141699415939,1.45,,0.0,0.0,0.0,1.0
1542728551120400158,,21,,1542728551,119895935,"""world""",,,1.18058175181,0.143268206779,1.45,,0.0,0.0,0.0,1.0
1542728551161396116,,22,,1542728551,161113977,"""world""",,,1.18058175181,0.143268206779,1.45,,0.0,0.0,0.0,1.0
1542728551208073115,,23,,1542728551,207350015,"""world""",,,1.1803867314,0.14383014182,1.45,,0.0,0.0,0.0,1.0
1542728551259640953,,24,,1542728551,259291887,"""world""",,,1.18095631411,0.144715441827,1.45,,0.0,0.0,0.0,1.0
1542728551301361087,,25,,1542728551,299755096,"""world""",,,1.18100140914,0.145650722547,1.45,,0.0,0.0,0.0,1.0
