rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,child_frame_id,transform,translation,x,y,z,rotation,x,y,z,w
1542725141450620250,,21484,,1542725141,361153629,"""/world""","""vicon/obstacle11/obstacle11""",,,-1.82131072697,0.433993036013,0.844301767502,,-0.0346627763415,-0.0495930128156,0.901922664479,0.427638319512
1542725141450648412,,21485,,1542725141,377966005,"""/world""","""vicon/obstacle11/obstacle11""",,,-1.82130727246,0.434017865155,0.84429245935,,-0.0345369944841,-0.0497464980039,0.901900176349,0.427678096061
1542725141450692602,,21486,,1542725141,394546880,"""/world""","""vicon/obstacle11/obstacle11""",,,-1.8212818368,0.434024221959,0.844322875623,,-0.0343685333005,-0.0496869379909,0.901905415385,0.427687542267
1542725141450814056,,21487,,1542725141,411139807,"""/world""","""vicon/obstacle11/obstacle11""",,,-1.82129061082,0.434013788687,0.844306573182,,-0.0344816776324,-0.0498981755681,0.901905328549,0.427654024087
1542725141456214726,,21488,,1542725141,427852673,"""/world""","""vicon/obstacle11/obstacle11""",,,-1.8212964899,0.433984922423,0.844304224326,,-0.0345154931098,-0.0499221381602,0.901897060261,0.427665936859
1542725141472840316,,21489,,1542725141,444505548,"""/world""","""vicon/obstacle11/obstacle11""",,,-1.82129979874,0.433988184403,0.844305769636,,-0.0344707954757,-0.0496428955036,0.901909942381,0.427674880043
1542725141489519286,,21490,,1542725141,461148347,"""/world""","""vicon/obstacle11/obstacle11""",,,-1.82130586365,0.434023963263,0.844294404212,,-0.0344823607856,-0.0496181298023,0.901894046737,0.427710341761
1542725141506468570,,21491,,1542725141,477825998,"""/world""","""vicon/obstacle11/obstacle11""",,,-1.82130063826,0.434029130938,0.844318045461,,-0.0344679854274,-0.049601823861,0.901942155967,0.427611931942
1542725141525395874,,21492,,1542725141,494463552,"""/world""","""vicon/obstacle11/obstacle11""",,,-1.8212844594,0.434021714486,0.84432298286,,-0.0344270969859,-0.0501446602053,0.901854239148,0.427737325209
1542725141540910734,,21493,,1542725141,511108559,"""/world""","""vicon/obstacle11/obstacle11""",,,-1.82128452637,0.434000776829,0.844298551163,,-0.03433496638,-0.0499615770214,0.901885510206,0.427700219061
1542725141558165352,,21494,,1542725141,528046811,"""/world""","""vicon/obstacle11/obstacle11""",,,-1.82130307208,0.433994187198,0.844290040907,,-0.0345445811753,-0.0498602256996,0.901897290741,0.427670324851
1542725141574092029,,21495,,1542725141,544492235,"""/world""","""vicon/obstacle11/obstacle11""",,,-1.82130374137,0.434020074557,0.844313961167,,-0.0348305029148,-0.0495176923091,0.901870542872,0.427743332051
1542725141589570315,,21496,,1542725141,561068548,"""/world""","""vicon/obstacle11/obstacle11""",,,-1.82129507036,0.434036673022,0.844323844087,,-0.0343694668012,-0.0499531614619,0.901940592204,0.427582260562
1542725141606423810,,21497,,1542725141,577752121,"""/world""","""vicon/obstacle11/obstacle11""",,,-1.82129397834,0.434012038137,0.844325212184,,-0.0345660072641,-0.0495953181207,0.901912455711,0.427667414934
1542725141623513263,,21498,,1542725141,594405983,"""/world""","""vicon/obstacle11/obstacle11""",,,-1.8212902719,0.433992214435,0.844309327814,,-0.0343546642637,-0.0499454090532,0.901934058118,0.427598138401
1542725141640239583,,21499,,1542725141,611090536,"""/world""","""vicon/obstacle11/obstacle11""",,,-1.82129305085,0.434002442654,0.844285368014,,-0.034458023455,-0.0499623239295,0.901898951906,0.427661889064
1542725141657015505,,21500,,1542725141,627798466,"""/world""","""vicon/obstacle11/obstacle11""",,,-1.82130650659,0.434013373244,0.844297601092,,-0.034679461414,-0.0496890081634,0.901914339337,0.427643381711
1542725141674487309,,21501,,1542725141,644442494,"""/world""","""vicon/obstacle11/obstacle11""",,,-1.82130519218,0.434024394269,0.844326967415,,-0.0344696242588,-0.0494867442752,0.901928906098,0.427653078429
1542725141690909081,,21502,,1542725141,661053561,"""/world""","""vicon/obstacle11/obstacle11""",,,-1.82129463874,0.434022555807,0.844333175778,,-0.0344802659599,-0.0496953595187,0.9019396799,0.427605304369
1542725141706878350,,21503,,1542725141,677756483,"""/world""","""vicon/obstacle11/obstacle11""",,,-1.82129311212,0.433991275735,0.844328597825,,-0.0346300129695,-0.04956950644,0.901906483053,0.427677825074
1542725141722903369,,21504,,1542725141,694436571,"""/world""","""vicon/obstacle11/obstacle11""",,,-1.82129485526,0.434001850332,0.844296927714,,-0.0345006030065,-0.0497576488293,0.901952569343,0.427569231155
1542725141741596179,,21505,,1542725141,711122805,"""/world""","""vicon/obstacle11/obstacle11""",,,-1.8212970365,0.434026087513,0.844291256042,,-0.0344064851892,-0.0497885254167,0.901891429746,0.427702169113
1542725141757215839,,21506,,1542725141,727821297,"""/world""","""vicon/obstacle11/obstacle11""",,,-1.82131107749,0.434021827395,0.844319742959,,-0.0344185168068,-0.0495532906105,0.901940004521,0.427626081216
1542725141774007418,,21507,,1542725141,744372144,"""/world""","""vicon/obstacle11/obstacle11""",,,-1.82129994508,0.434010460804,0.844336858024,,-0.034547303119,-0.0494500602217,0.901918318166,0.427673383259
1542725141790800404,,21508,,1542725141,761071848,"""/world""","""vicon/obstacle11/obstacle11""",,,-1.82128468511,0.434002886517,0.844313200665,,-0.0345172070523,-0.049854239838,0.901915839337,0.427634114566
1542725141810374340,,21509,,1542725141,777785344,"""/world""","""vicon/obstacle11/obstacle11""",,,-1.82130101243,0.433997960832,0.844304089405,,-0.0344816553296,-0.0498054407475,0.901932039616,0.427608500187
1542725141828860771,,21510,,1542725141,794353001,"""/world""","""vicon/obstacle11/obstacle11""",,,-1.82130875504,0.434016362529,0.844293709752,,-0.0345562173061,-0.0497725190459,0.90188672967,0.427701871679
1542725141845469241,,21511,,1542725141,811064912,"""/world""","""vicon/obstacle11/obstacle11""",,,-1.82129805771,0.434021281515,0.844307370651,,-0.034500944805,-0.0497047235439,0.9019213298,0.427641251655
