rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1542727105347782793,,1,,1542727105,347249984,"""world""",,,0.912428139763,-0.145405346069,1.45,,0.0,0.0,0.0,1.0
1542727105451351193,,2,,1542727105,450766086,"""world""",,,0.914392031554,-0.145206026849,1.45,,0.0,0.0,0.0,1.0
1542727105508435611,,3,,1542727105,508127927,"""world""",,,0.914984460074,-0.144985890388,1.45,,0.0,0.0,0.0,1.0
1542727105553231360,,4,,1542727105,552510023,"""world""",,,0.91517709696,-0.144722708098,1.45,,0.0,0.0,0.0,1.0
1542727105602802600,,5,,1542727105,602516889,"""world""",,,0.915224657285,-0.144765574093,1.45,,0.0,0.0,0.0,1.0
1542727105662733301,,6,,1542727105,662417888,"""world""",,,0.914982982132,-0.144724205615,1.45,,0.0,0.0,0.0,1.0
1542727105709732749,,7,,1542727105,709003925,"""world""",,,0.914395462386,-0.144427782459,1.45,,0.0,0.0,0.0,1.0
1542727105753132539,,8,,1542727105,752832889,"""world""",,,0.91417974712,-0.144251502278,1.45,,0.0,0.0,0.0,1.0
1542727105819500728,,9,,1542727105,819104909,"""world""",,,0.913514809307,-0.143636953352,1.45,,0.0,0.0,0.0,1.0
1542727105864094123,,10,,1542727105,863643884,"""world""",,,0.912211417259,-0.143097100947,1.45,,0.0,0.0,0.0,1.0
1542727105931463509,,11,,1542727105,930728912,"""world""",,,0.911138920243,-0.142660661061,1.45,,0.0,0.0,0.0,1.0
1542727105974140653,,12,,1542727105,972877025,"""world""",,,0.909578283487,-0.14299678661,1.45,,0.0,0.0,0.0,1.0
1542727106025308132,,13,,1542727106,24930000,"""world""",,,0.908666677916,-0.143186463532,1.45,,0.0,0.0,0.0,1.0
1542727106105563265,,14,,1542727106,105176925,"""world""",,,0.90671204174,-0.143420460034,1.45,,0.0,0.0,0.0,1.0
1542727106151095857,,15,,1542727106,150077104,"""world""",,,0.901616840231,-0.144450864337,1.45,,0.0,0.0,0.0,1.0
