rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1542720285962088427,,1,,1542720285,931989908,"""world""",,,1.11011642247,0.231836314502,1.45,,0.0,0.0,0.0,1.0
1542720285995770225,,2,,1542720285,995467901,"""world""",,,1.10610828719,0.235729120789,1.45,,0.0,0.0,0.0,1.0
1542720286080706992,,3,,1542720286,80348014,"""world""",,,1.10497864989,0.238054652932,1.45,,0.0,0.0,0.0,1.0
1542720286131173507,,4,,1542720286,130722999,"""world""",,,1.1046963841,0.239327594077,1.45,,0.0,0.0,0.0,1.0
1542720286179573390,,5,,1542720286,179264068,"""world""",,,1.10327642802,0.237975014086,1.45,,0.0,0.0,0.0,1.0
1542720286227328388,,6,,1542720286,226978063,"""world""",,,1.10294517438,0.236367897637,1.45,,0.0,0.0,0.0,1.0
1542720286285925651,,7,,1542720286,285414934,"""world""",,,1.10150275072,0.23485015525,1.45,,0.0,0.0,0.0,1.0
1542720286334377639,,8,,1542720286,334037065,"""world""",,,1.10125701383,0.232459100602,1.45,,0.0,0.0,0.0,1.0
1542720286402763279,,9,,1542720286,401962995,"""world""",,,1.1016943426,0.231054579371,1.45,,0.0,0.0,0.0,1.0
1542720286445827751,,10,,1542720286,445210933,"""world""",,,1.10278282933,0.229887733432,1.45,,0.0,0.0,0.0,1.0
1542720286488311152,,11,,1542720286,487986087,"""world""",,,1.1024417408,0.229874650863,1.45,,0.0,0.0,0.0,1.0
1542720286574711929,,12,,1542720286,574338912,"""world""",,,1.10333276831,0.231073702741,1.45,,0.0,0.0,0.0,1.0
1542720286596803063,,13,,1542720286,596446037,"""world""",,,1.10427947486,0.233136536233,1.45,,0.0,0.0,0.0,1.0
1542720286638225829,,14,,1542720286,637829065,"""world""",,,1.10427502419,0.233692672322,1.45,,0.0,0.0,0.0,1.0
1542720286682391309,,15,,1542720286,681988000,"""world""",,,1.10321969773,0.233761439113,1.45,,0.0,0.0,0.0,1.0
1542720286747767313,,16,,1542720286,747495889,"""world""",,,1.10321969773,0.233761439113,1.45,,0.0,0.0,0.0,1.0
1542720286782096053,,17,,1542720286,781582117,"""world""",,,1.09957067058,0.231589792818,1.45,,0.0,0.0,0.0,1.0
1542720286820772667,,18,,1542720286,820108890,"""world""",,,1.09900065253,0.231142954523,1.45,,0.0,0.0,0.0,1.0
1542720286868009113,,19,,1542720286,867600917,"""world""",,,1.09768213348,0.230164300093,1.45,,0.0,0.0,0.0,1.0
1542720286928478158,,20,,1542720286,927967071,"""world""",,,1.09615370316,0.227941438365,1.45,,0.0,0.0,0.0,1.0
1542720286948745333,,21,,1542720286,948362112,"""world""",,,1.09350222321,0.224492525461,1.45,,0.0,0.0,0.0,1.0
1542720286994504921,,22,,1542720286,993036985,"""world""",,,1.09214298441,0.222820364603,1.45,,0.0,0.0,0.0,1.0
1542720287087028325,,23,,1542720287,86246967,"""world""",,,1.09002492139,0.220945922717,1.45,,0.0,0.0,0.0,1.0
1542720287136504445,,24,,1542720287,135741949,"""world""",,,1.08790578349,0.218799704847,1.45,,0.0,0.0,0.0,1.0
1542720287218363097,,25,,1542720287,217951059,"""world""",,,1.0864843177,0.217578684428,1.45,,0.0,0.0,0.0,1.0
1542720287242411773,,26,,1542720287,242058038,"""world""",,,1.08577331148,0.217886116843,1.45,,0.0,0.0,0.0,1.0
1542720287284798234,,27,,1542720287,284398078,"""world""",,,1.08577331148,0.217886116843,1.45,,0.0,0.0,0.0,1.0
1542720287379594899,,28,,1542720287,379298925,"""world""",,,1.08542297747,0.217936634746,1.45,,0.0,0.0,0.0,1.0
1542720287428972268,,29,,1542720287,428484916,"""world""",,,1.08471327024,0.215590709371,1.45,,0.0,0.0,0.0,1.0
1542720287481278138,,30,,1542720287,480914115,"""world""",,,1.08348976451,0.214019881776,1.45,,0.0,0.0,0.0,1.0
1542720287571070113,,31,,1542720287,570616006,"""world""",,,1.07765499019,0.205115603793,1.45,,0.0,0.0,0.0,1.0
1542720287624804768,,32,,1542720287,624135971,"""world""",,,1.07508919575,0.201575503529,1.45,,0.0,0.0,0.0,1.0
1542720287686123095,,33,,1542720287,685564041,"""world""",,,1.07099927892,0.19444031012,1.45,,0.0,0.0,0.0,1.0
1542720287739783031,,34,,1542720287,739500999,"""world""",,,1.06554500793,0.181775933472,1.45,,0.0,0.0,0.0,1.0
1542720287821533096,,35,,1542720287,820975065,"""world""",,,1.05922520433,0.162123415176,1.45,,0.0,0.0,0.0,1.0
1542720287848621866,,36,,1542720287,848218917,"""world""",,,1.05359589386,0.14495863832,1.45,,0.0,0.0,0.0,1.0
1542720287888854669,,37,,1542720287,888468027,"""world""",,,1.05027172292,0.135781440269,1.45,,0.0,0.0,0.0,1.0
1542720287936176639,,38,,1542720287,935731887,"""world""",,,1.04702275027,0.126329271142,1.45,,0.0,0.0,0.0,1.0
1542720288044341038,,39,,1542720288,27456998,"""world""",,,1.04164936393,0.111718143277,1.45,,0.0,0.0,0.0,1.0
1542720288062810762,,40,,1542720288,62525033,"""world""",,,1.03037330765,0.0854977635226,1.45,,0.0,0.0,0.0,1.0
1542720288120973420,,41,,1542720288,120043992,"""world""",,,1.03037330765,0.0854977635226,1.45,,0.0,0.0,0.0,1.0
1542720288156335644,,42,,1542720288,155663967,"""world""",,,1.02308655187,0.0698516731268,1.45,,0.0,0.0,0.0,1.0
1542720288179563027,,43,,1542720288,179086923,"""world""",,,1.01974484401,0.0623034442039,1.45,,0.0,0.0,0.0,1.0
