rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1542723926520972317,,1,,1542723926,520622968,"""world""",,,1.17194090712,0.643252198916,1.45,,0.0,0.0,0.0,1.0
1542723926572380868,,2,,1542723926,572128057,"""world""",,,1.17183457259,0.643640009136,1.45,,0.0,0.0,0.0,1.0
1542723926593936883,,3,,1542723926,593585014,"""world""",,,1.17152089487,0.643851951923,1.45,,0.0,0.0,0.0,1.0
1542723926625919571,,4,,1542723926,625706911,"""world""",,,1.17152089487,0.643851951923,1.45,,0.0,0.0,0.0,1.0
1542723926644936050,,5,,1542723926,644678115,"""world""",,,1.17179322294,0.643819848711,1.45,,0.0,0.0,0.0,1.0
1542723926686510857,,6,,1542723926,685947895,"""world""",,,1.17121735098,0.643804519482,1.45,,0.0,0.0,0.0,1.0
1542723926736932728,,7,,1542723926,736588001,"""world""",,,1.17121735098,0.643804519482,1.45,,0.0,0.0,0.0,1.0
1542723926788901858,,8,,1542723926,788626909,"""world""",,,1.17104369925,0.643783953893,1.45,,0.0,0.0,0.0,1.0
1542723926827910248,,9,,1542723926,827358961,"""world""",,,1.17104369925,0.643783953893,1.45,,0.0,0.0,0.0,1.0
1542723926873053127,,10,,1542723926,872648954,"""world""",,,1.17128480111,0.643721776427,1.45,,0.0,0.0,0.0,1.0
1542723926900655244,,11,,1542723926,900120019,"""world""",,,1.17084544747,0.643613320336,1.45,,0.0,0.0,0.0,1.0
1542723926927321455,,12,,1542723926,926935911,"""world""",,,1.17084468726,0.643453764282,1.45,,0.0,0.0,0.0,1.0
1542723926942883049,,13,,1542723926,942542076,"""world""",,,1.17042786989,0.643373161496,1.45,,0.0,0.0,0.0,1.0
1542723926972457664,,14,,1542723926,972038984,"""world""",,,1.17042786989,0.643373161496,1.45,,0.0,0.0,0.0,1.0
1542723926989121027,,15,,1542723926,988779067,"""world""",,,1.17073417008,0.643263281409,1.45,,0.0,0.0,0.0,1.0
1542723927027348024,,16,,1542723927,26953935,"""world""",,,1.17073417008,0.643263281409,1.45,,0.0,0.0,0.0,1.0
1542723927055370445,,17,,1542723927,55120944,"""world""",,,1.17041297859,0.642960789929,1.45,,0.0,0.0,0.0,1.0
1542723927081958930,,18,,1542723927,81710100,"""world""",,,1.17059929268,0.64266250532,1.45,,0.0,0.0,0.0,1.0
1542723927097906599,,19,,1542723927,97320079,"""world""",,,1.17052016031,0.642597942156,1.45,,0.0,0.0,0.0,1.0
1542723927138997631,,20,,1542723927,138509988,"""world""",,,1.17001282342,0.642447299689,1.45,,0.0,0.0,0.0,1.0
1542723927188979654,,21,,1542723927,188136100,"""world""",,,1.17001282342,0.642447299689,1.45,,0.0,0.0,0.0,1.0
1542723927254519514,,22,,1542723927,250935077,"""world""",,,1.16997641136,0.64218706083,1.45,,0.0,0.0,0.0,1.0
1542723927290125670,,23,,1542723927,289522886,"""world""",,,1.17029696653,0.642242346066,1.45,,0.0,0.0,0.0,1.0
1542723927328852617,,24,,1542723927,328277111,"""world""",,,1.17029696653,0.642242346066,1.45,,0.0,0.0,0.0,1.0
1542723927378142513,,25,,1542723927,377667903,"""world""",,,1.17042103675,0.642315308731,1.45,,0.0,0.0,0.0,1.0
