rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,child_frame_id,transform,translation,x,y,z,rotation,x,y,z,w
1542726352083546414,,1183,,1542726352,52590612,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841816144561,-1.10230624556,0.787127841847,,0.00447269150354,7.72635470985e-06,0.0312651923711,0.999501116916
1542726352099429722,,1184,,1542726352,69328141,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841824147781,-1.10231715728,0.787098982984,,0.00423020376038,-2.25257100861e-05,0.0313802388111,0.999498567023
1542726352115669030,,1185,,1542726352,85914370,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.84182113941,-1.1023133333,0.787110501903,,0.00426064621248,-1.96768704174e-05,0.0313137004756,0.999500524597
1542726352132610189,,1186,,1542726352,102623008,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841812979461,-1.10229583548,0.787131987122,,0.00453377575067,-3.28143229945e-05,0.0312775605326,0.999500454231
1542726352149842462,,1187,,1542726352,119289998,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841817853503,-1.10229713434,0.787120217251,,0.00435478556685,-5.01510644474e-05,0.0312619839736,0.99950173671
1542726352166997040,,1188,,1542726352,135974774,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841815255795,-1.10231125001,0.787105174891,,0.00420187610682,-8.54764591245e-05,0.0313661660756,0.99949912484
1542726352183445246,,1189,,1542726352,152593050,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841808727307,-1.10228632892,0.787130317241,,0.00490657240527,-0.000260475291856,0.0311797705951,0.999501715659
1542726352199441760,,1190,,1542726352,169291446,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841823870296,-1.10231809577,0.787105317805,,0.00420084329039,-6.77634116966e-05,0.0313063643655,0.999501005439
1542726352216770463,,1191,,1542726352,185985193,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841819625541,-1.1023139757,0.787115919925,,0.00422203126495,-1.5514014196e-05,0.0313207644563,0.999500467196
1542726352232285037,,1192,,1542726352,202670282,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841813555726,-1.10230205438,0.787124608201,,0.00423583409269,-9.44808872082e-05,0.0313126937129,0.999500657326
1542726352250401567,,1193,,1542726352,219348254,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841815673074,-1.10231045741,0.787109539166,,0.00428682492964,-5.6629480797e-05,0.0313318591036,0.999499842186
1542726352266653124,,1194,,1542726352,235934433,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841822262284,-1.10231560819,0.787105678222,,0.00422122102074,-0.000110429496464,0.0313483379243,0.999499600204
1542726352283237026,,1195,,1542726352,252719301,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841823255467,-1.10232611179,0.787111327095,,0.00423314867339,-4.3013969846e-05,0.0313595404524,0.999499203514
1542726352299899424,,1196,,1542726352,269327460,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841812614956,-1.10230052613,0.787120661602,,0.00448487797988,-0.000264695191154,0.0313819448075,0.999497368354
1542726352314505425,,1197,,1542726352,286067012,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841817832464,-1.10230397426,0.787119217243,,0.00428492622693,4.58554253777e-05,0.0312875341298,0.999501239375
1542726352328999628,,1198,,1542726352,302635229,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841822319334,-1.10229764329,0.78712390041,,0.00436213775757,-0.000162675804427,0.031336286561,0.9994993659
1542726352345942222,,1199,,1542726352,319314688,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841823767281,-1.10231360178,0.787106821107,,0.00423412947862,-5.61412935551e-06,0.0313083687369,0.999500804483
1542726352363062752,,1200,,1542726352,335924916,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.84181195244,-1.10232226201,0.787097856177,,0.00419536043469,-7.39179061315e-05,0.0313326806936,0.999500203405
1542726352380234365,,1201,,1542726352,352697109,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841825552936,-1.10231606369,0.787111482,,0.00430728201087,1.69990466385e-06,0.0313168436983,0.999500226423
1542726352397315200,,1202,,1542726352,369387921,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841823073982,-1.10229704877,0.787135215299,,0.00450638588186,-0.000152888699479,0.0312322371278,0.999501984228
1542726352413883467,,1203,,1542726352,385998359,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841816348671,-1.10231093892,0.78711696064,,0.00419945669537,0.000100456414694,0.0313197048109,0.999500590576
1542726352431589423,,1204,,1542726352,402699826,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841818764594,-1.10231701931,0.787115006208,,0.00432879410179,-9.40107833147e-05,0.0313306679097,0.999499695824
1542726352448156885,,1205,,1542726352,419397115,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841818994991,-1.10229827533,0.787126547302,,0.00454635642172,-0.000214158757128,0.031264327019,0.999500788712
1542726352465233117,,1206,,1542726352,436008274,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841816329921,-1.1022975382,0.787133090188,,0.00448752198304,-0.000191359386077,0.0313260912133,0.999499125331
1542726352480550487,,1207,,1542726352,452765614,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.84181850401,-1.10231198415,0.787119931173,,0.00425677123921,2.98506034487e-05,0.0313069106968,0.999500753552
1542726352498161837,,1208,,1542726352,469388835,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841822493567,-1.10230988769,0.787103926275,,0.00430099857967,-9.92506439498e-06,0.0312632572152,0.999501930994
1542726352517781896,,1209,,1542726352,486152857,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841821736536,-1.10231149765,0.787116665038,,0.00422662637447,-3.58224784329e-05,0.0313248854318,0.999500318108
