rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1542720608616071392,,1,,1542720608,615802049,"""world""",,,0.973645431971,0.394412805129,1.45,,0.0,0.0,0.0,1.0
1542720608663549202,,2,,1542720608,663166046,"""world""",,,0.973252221801,0.394613717938,1.45,,0.0,0.0,0.0,1.0
1542720608713387137,,3,,1542720608,713112115,"""world""",,,0.972793124708,0.394788959825,1.45,,0.0,0.0,0.0,1.0
1542720608750922037,,4,,1542720608,750448942,"""world""",,,0.971891581795,0.394668615525,1.45,,0.0,0.0,0.0,1.0
1542720608773043593,,5,,1542720608,772757053,"""world""",,,0.971934833964,0.394466184374,1.45,,0.0,0.0,0.0,1.0
1542720608847297705,,6,,1542720608,846641063,"""world""",,,0.971005836556,0.394220450664,1.45,,0.0,0.0,0.0,1.0
1542720608873508541,,7,,1542720608,873204946,"""world""",,,0.970845712897,0.394223256802,1.45,,0.0,0.0,0.0,1.0
1542720608918213505,,8,,1542720608,917767047,"""world""",,,0.970845712897,0.394223256802,1.45,,0.0,0.0,0.0,1.0
1542720608968877233,,9,,1542720608,968209028,"""world""",,,0.970268391665,0.394427475995,1.45,,0.0,0.0,0.0,1.0
1542720609015940857,,10,,1542720609,15688896,"""world""",,,0.96955787066,0.394868338449,1.45,,0.0,0.0,0.0,1.0
1542720609057765332,,11,,1542720609,57161092,"""world""",,,0.969543786692,0.394791279761,1.45,,0.0,0.0,0.0,1.0
1542720609103395497,,12,,1542720609,102963924,"""world""",,,0.969035889436,0.394668662486,1.45,,0.0,0.0,0.0,1.0
1542720609161703192,,13,,1542720609,161379098,"""world""",,,0.968639889726,0.394446223393,1.45,,0.0,0.0,0.0,1.0
1542720609201259718,,14,,1542720609,200993061,"""world""",,,0.968057436954,0.394157845871,1.45,,0.0,0.0,0.0,1.0
1542720609219768014,,15,,1542720609,219362020,"""world""",,,0.967921029086,0.39394204938,1.45,,0.0,0.0,0.0,1.0
1542720609249880917,,16,,1542720609,249399900,"""world""",,,0.967303118089,0.393927913874,1.45,,0.0,0.0,0.0,1.0
1542720609266080527,,17,,1542720609,265255928,"""world""",,,0.967303118089,0.393927913874,1.45,,0.0,0.0,0.0,1.0
1542720609306814390,,18,,1542720609,306317090,"""world""",,,0.966244615337,0.393909577359,1.45,,0.0,0.0,0.0,1.0
1542720609349861838,,19,,1542720609,349448919,"""world""",,,0.966244615337,0.393909577359,1.45,,0.0,0.0,0.0,1.0
1542720609428949096,,20,,1542720609,413455963,"""world""",,,0.964057481266,0.393948328489,1.45,,0.0,0.0,0.0,1.0
1542720609451020534,,21,,1542720609,450421094,"""world""",,,0.957590689087,0.394756197918,1.45,,0.0,0.0,0.0,1.0
1542720609488586222,,22,,1542720609,488251924,"""world""",,,0.957590689087,0.394756197918,1.45,,0.0,0.0,0.0,1.0
1542720609498390999,,23,,1542720609,498126029,"""world""",,,0.955726289767,0.3949765855,1.45,,0.0,0.0,0.0,1.0
1542720609538230564,,24,,1542720609,537472009,"""world""",,,0.955726289767,0.3949765855,1.45,,0.0,0.0,0.0,1.0
1542720609600376661,,25,,1542720609,599728107,"""world""",,,0.952122950339,0.395254436158,1.45,,0.0,0.0,0.0,1.0
1542720609630453859,,26,,1542720609,630119085,"""world""",,,0.946046824862,0.395836227889,1.45,,0.0,0.0,0.0,1.0
1542720609645822040,,27,,1542720609,645507097,"""world""",,,0.942531869253,0.39622324452,1.45,,0.0,0.0,0.0,1.0
1542720609686064317,,28,,1542720609,685755014,"""world""",,,0.942531869253,0.39622324452,1.45,,0.0,0.0,0.0,1.0
1542720609719087860,,29,,1542720609,718863964,"""world""",,,0.935382919483,0.397490571764,1.45,,0.0,0.0,0.0,1.0
1542720609745543341,,30,,1542720609,745116949,"""world""",,,0.924889861467,0.398865388022,1.45,,0.0,0.0,0.0,1.0
1542720609788828109,,31,,1542720609,788502931,"""world""",,,0.924889861467,0.398865388022,1.45,,0.0,0.0,0.0,1.0
1542720609806500147,,32,,1542720609,806029081,"""world""",,,0.91915994097,0.399696843205,1.45,,0.0,0.0,0.0,1.0
1542720609841666627,,33,,1542720609,841383934,"""world""",,,0.91915994097,0.399696843205,1.45,,0.0,0.0,0.0,1.0
1542720609880810504,,34,,1542720609,880578041,"""world""",,,0.91024003463,0.4015742539,1.45,,0.0,0.0,0.0,1.0
1542720609915929931,,35,,1542720609,915575027,"""world""",,,0.9001615454,0.403584049588,1.45,,0.0,0.0,0.0,1.0
1542720609950998113,,36,,1542720609,950711011,"""world""",,,0.886091512925,0.406685885518,1.45,,0.0,0.0,0.0,1.0
1542720609991580049,,37,,1542720609,991257905,"""world""",,,0.886091512925,0.406685885518,1.45,,0.0,0.0,0.0,1.0
1542720610003389036,,38,,1542720610,3149032,"""world""",,,0.879066107627,0.408272579084,1.45,,0.0,0.0,0.0,1.0
1542720610051808567,,39,,1542720610,51345109,"""world""",,,0.879066107627,0.408272579084,1.45,,0.0,0.0,0.0,1.0
1542720610102310657,,40,,1542720610,102022886,"""world""",,,0.861392554462,0.411228590156,1.45,,0.0,0.0,0.0,1.0
1542720610142900284,,41,,1542720610,142334938,"""world""",,,0.854296291961,0.41245544425,1.45,,0.0,0.0,0.0,1.0
1542720610186648670,,42,,1542720610,186404943,"""world""",,,0.846606916843,0.41384204098,1.45,,0.0,0.0,0.0,1.0
1542720610239156585,,43,,1542720610,238948106,"""world""",,,0.835083039863,0.415238129189,1.45,,0.0,0.0,0.0,1.0
1542720610253708351,,44,,1542720610,253396034,"""world""",,,0.819770467249,0.41676016619,1.45,,0.0,0.0,0.0,1.0
