rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1542725573902591983,,1,,1542725573,902065992,"""world""",,,0.816198168767,0.313442490271,1.45,,0.0,0.0,0.0,1.0
1542725573948251171,,2,,1542725573,947455883,"""world""",,,0.817929103635,0.3092984645,1.45,,0.0,0.0,0.0,1.0
1542725574023195474,,3,,1542725574,22878885,"""world""",,,0.818583421192,0.307095788821,1.45,,0.0,0.0,0.0,1.0
1542725574074174437,,4,,1542725574,73704957,"""world""",,,0.819182132949,0.306191099708,1.45,,0.0,0.0,0.0,1.0
1542725574094159284,,5,,1542725574,93703031,"""world""",,,0.820488109973,0.30531293118,1.45,,0.0,0.0,0.0,1.0
1542725574135148569,,6,,1542725574,134905099,"""world""",,,0.820488109973,0.30531293118,1.45,,0.0,0.0,0.0,1.0
1542725574153363653,,7,,1542725574,152971029,"""world""",,,0.822357798785,0.305350786928,1.45,,0.0,0.0,0.0,1.0
1542725574195938663,,8,,1542725574,195465087,"""world""",,,0.824808331585,0.306997148569,1.45,,0.0,0.0,0.0,1.0
1542725574238353594,,9,,1542725574,237937927,"""world""",,,0.827494691572,0.307408340522,1.45,,0.0,0.0,0.0,1.0
1542725574296150157,,10,,1542725574,295800924,"""world""",,,0.827494691572,0.307408340522,1.45,,0.0,0.0,0.0,1.0
1542725574341686591,,11,,1542725574,341335058,"""world""",,,0.829646788488,0.304636881563,1.45,,0.0,0.0,0.0,1.0
1542725574386783117,,12,,1542725574,386388063,"""world""",,,0.830823288853,0.30407605612,1.45,,0.0,0.0,0.0,1.0
1542725574424961819,,13,,1542725574,424340963,"""world""",,,0.831383512983,0.305217857982,1.45,,0.0,0.0,0.0,1.0
1542725574447544496,,14,,1542725574,447168111,"""world""",,,0.832200312576,0.309689375202,1.45,,0.0,0.0,0.0,1.0
1542725574480388606,,15,,1542725574,479888916,"""world""",,,0.832200312576,0.309689375202,1.45,,0.0,0.0,0.0,1.0
1542725574501082222,,16,,1542725574,500586986,"""world""",,,0.832445577896,0.311795358271,1.45,,0.0,0.0,0.0,1.0
1542725574574814273,,17,,1542725574,574062108,"""world""",,,0.831805063644,0.313943038748,1.45,,0.0,0.0,0.0,1.0
1542725574624562158,,18,,1542725574,624270915,"""world""",,,0.831347990192,0.315113901215,1.45,,0.0,0.0,0.0,1.0
1542725574648250949,,19,,1542725574,647919893,"""world""",,,0.83061236517,0.314351117163,1.45,,0.0,0.0,0.0,1.0
