rosbagTimestamp,data
1542726575416442036,''
1542726575461978295,''
1542726575509367918,''
1542726575525540185,''
1542726575564718871,''
1542726575612700992,''
1542726575671858178,''
1542726575701985513,''
1542726575713638095,''
1542726575724424666,''
1542726575749374195,''
1542726575769781790,''
1542726575820510805,''
1542726575860456695,''
1542726575909646350,''
1542726575962311829,''
1542726576018522977,''
1542726577455989571,''
1542726577589804790,"""contracted_right"""
1542726579022115097,''
1542726579139809984,"""contracted_right"""
1542726580568451219,''
1542726580589871457,''
1542726580638135798,''
1542726580693918918,''
1542726580737138388,''
1542726580784741831,''
1542726580838423130,''
1542726580881394969,''
1542726580927728702,''
1542726580979178776,''
1542726580992631342,''
1542726581028967464,''
1542726581071601536,''
1542726581123685886,''
1542726581145671897,''
1542726581172006009,''
1542726581186357398,''
1542726581227326400,''
1542726581268928838,''
1542726581315504693,''
1542726581326860256,''
1542726581342346927,''
1542726581382251156,''
1542726581418365341,''
1542726581460093533,''
1542726581498561954,''
1542726581508585507,''
1542726581545171519,''
1542726581579374924,''
1542726581596008033,''
1542726581616556700,''
1542726581649616296,''
1542726581665587057,''
1542726581696599782,''
1542726581734303869,''
1542726581764968815,''
1542726581798189057,''
1542726581818818584,''
1542726581862858197,''
1542726581956317415,''
1542726582017087134,''
1542726582154046557,''
1542726582206749368,''
1542726582266679550,''
1542726582315386014,''
1542726582363214787,''
1542726582426017102,''
1542726582473225823,''
1542726582521909793,''
1542726582585089180,''
1542726582659927852,''
1542726582721787714,''
1542726582770826945,''
1542726582865675881,''
1542726582994686879,"""contracted_left"""
1542726584455387265,''
1542726584501609542,''
1542726584578843317,''
1542726584629881081,''
1542726584686743488,''
1542726584724562865,''
1542726584776067978,''
1542726584828826047,''
1542726584901307718,''
1542726584982121232,''
1542726585035949215,''
1542726585093406631,''
1542726585137340190,''
1542726585215058141,''
1542726585280469811,''
1542726585321070724,''
1542726585368566889,''
1542726585425015837,''
1542726585468450926,''
1542726585527579938,''
1542726585597672890,''
1542726585677159702,''
1542726585731041000,''
1542726585749966099,''
1542726585826948659,''
1542726585884675139,''
1542726585920895391,''
1542726585936786705,''
1542726585974269570,''
1542726586026675579,''
1542726586095396986,''
1542726586128611352,''
1542726587551588270,''
1542726587678473594,"""contracted_left"""
1542726589084786587,''
1542726589222114637,"""contracted_left"""
1542726590662393014,''
1542726590718586614,''
1542726590761302285,''
1542726590852889211,''
1542726590901933324,''
1542726590952820516,''
1542726591008350892,''
1542726591053130249,''
1542726591078125226,''
1542726591159157020,''
1542726591209391525,''
1542726591267766325,''
1542726591363198266,''
1542726591409855387,''
1542726591464782401,''
1542726591554976851,''
1542726591607720762,''
1542726591666948400,''
1542726591715857095,''
1542726591806146294,''
1542726591859906853,''
1542726591913958688,''
1542726591964535310,''
1542726592023920184,''
1542726592069201010,''
1542726592144391230,''
1542726592195708888,''
1542726592237942645,''
1542726592305038559,''
1542726592356845692,''
1542726592446664428,''
1542726592492625480,''
1542726592547560633,''
1542726592598485975,''
1542726592663873551,''
1542726592741543120,''
1542726592809514798,''
1542726592855476536,''
1542726592943391675,''
1542726592987868095,''
1542726593036985467,''
1542726593099173636,''
1542726593145819571,''
1542726593195980934,''
1542726593276307817,''
1542726593330765976,''
1542726593394936269,''
1542726593470032822,''
1542726593530742928,''
1542726593583637347,''
1542726593675753173,''
1542726593727289982,''
1542726593781062067,''
1542726593843186318,''
1542726593918696695,''
1542726593981710348,''
1542726594030773411,''
1542726594084740160,''
1542726594170866943,''
1542726594227078001,''
1542726594287413534,''
1542726594340951410,''
1542726594426014400,''
1542726594471972765,''
1542726594526848321,''
1542726594616065599,''
1542726594671806469,''
1542726594723939027,''
1542726594797314695,''
1542726594873993575,''
1542726594932955862,''
1542726594996945542,''
1542726595065513423,''
1542726595086954668,''
1542726595160958428,''
1542726595197190928,''
1542726595271220413,''
1542726595326337875,''
1542726595391603709,''
1542726595474133562,''
1542726595533886401,''
1542726595578464045,''
1542726595621102228,''
1542726595674471042,''
1542726595741786290,''
1542726595816544598,''
1542726595880530985,''
1542726595930662093,''
