 ,1, , , , , , ,3.78690505028
 , , , , , , ,1,3.45724701881
 , , , ,1, , , ,5.43292188644
 , , , , ,1, , ,4.32115602493
 , ,1, , , , , ,6.97770404816
1, , , , , , , ,3.80091309547
 , , ,1, , , , ,11.8731729984
 , , , , , ,1, ,2.37710809708
1, , , , , , , ,6.7207429409
 , , ,1, , , , ,3.84168815613
 , , ,1, ,0, , ,7.32063603401
 ,1, , , , , , ,3.70535802841
 , , , , , ,1, ,2.57757496834
 , , , ,1, , , ,2.7769510746
 , , , , , , ,1,9.07312011719
 , ,1, , , , , ,4.51319313049
 , , ,1, , , , ,3.88922190666
 , , ,1, ,0, , ,10.4810831547
 ,1, , , , , , ,4.15325593948
 , , , , , ,1, ,6.28093099594
 , , , ,1, , , ,7.49841403961
1, , , , , , , ,3.48929595947
 , , , , , , ,1,2.45702791214
 , ,1, , , , , ,6.36119103432
1, , , , , , , ,15.7525620461
 , ,1, , , , , ,4.33737587929
 , , , , , ,1, ,2.76078295708
 , , ,1, ,0, , ,5.14489603043
 , , , ,1, , , ,3.72974705696
 , , ,1, , , , ,3.20916104317
 ,1, , , , , , ,3.1691660881
 , , , , , , ,1,4.95312285423
 , , , , , ,1, ,2.76877403259
 , , , , , , ,1,3.34492993355
 , , ,1, , , , ,6.07360887527
 , , ,1, ,0, , ,4.5529820919
1, , , , , , , ,6.00110006332
 , ,1, , , , , ,3.29742884636
 , ,1, ,0, , , ,3.21715593338
 ,1, , , , , , ,2.96107292175
 , , , , , ,1, ,9.87287807465
 , , , , , , ,1,2.07285094261
 , , , ,1, , , ,3.54467797279
 , , ,1, , , , ,12.4976050854
 , ,1, , , , , ,3.42522907257
 , , ,1, ,0, , ,2.39322185516
1, , , , , , , ,5.76099205017
 ,1, , , , , , ,2.60102701187
 , , , , , ,1, ,2.04825806618
 , , ,1, ,0, , ,3.33014297485
 , , ,1, , , , ,2.90493202209
 , , , ,1, , , ,9.29700613022
1, , , , , , , ,3.78554797173
 ,1, , , , , , ,3.12119603157
 , , , , , , ,1,3.2486948967
 , ,1, , , , , ,2.21719408035
 ,1, , , , , , ,4.38495516777
1, , , , , , , ,3.2011141777
 , , , ,1, , , ,9.05629014969
 , , ,1, , , , ,2.3859231472
 , , , , , , ,1,2.05010414124
 , , ,1, ,0, , ,2.64096212387
 , , , , , ,1, ,2.07297301292
 , ,1, , , , , ,5.95288896561
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
