rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1542723979448846912,,1,,1542723979,448302984,"""world""",,,1.04871536661,0.0532278417083,1.45,,0.0,0.0,0.0,1.0
1542723979489727124,,2,,1542723979,489361047,"""world""",,,1.04905132837,0.0513823101862,1.45,,0.0,0.0,0.0,1.0
1542723979536633610,,3,,1542723979,536315917,"""world""",,,1.04862742542,0.051070518167,1.45,,0.0,0.0,0.0,1.0
1542723979607558940,,4,,1542723979,607268095,"""world""",,,1.04781306301,0.0512230398761,1.45,,0.0,0.0,0.0,1.0
1542723979648456984,,5,,1542723979,648236036,"""world""",,,1.04771342896,0.0502542912967,1.45,,0.0,0.0,0.0,1.0
1542723979697411205,,6,,1542723979,697040081,"""world""",,,1.04688932448,0.0513446389529,1.45,,0.0,0.0,0.0,1.0
1542723979777403182,,7,,1542723979,771936893,"""world""",,,1.04618660117,0.0536990709815,1.45,,0.0,0.0,0.0,1.0
1542723979823819318,,8,,1542723979,823427915,"""world""",,,1.04488768938,0.0583062288711,1.45,,0.0,0.0,0.0,1.0
1542723979847929410,,9,,1542723979,847632884,"""world""",,,1.04450834646,0.059037758988,1.45,,0.0,0.0,0.0,1.0
1542723979926933582,,10,,1542723979,926640987,"""world""",,,1.04395221078,0.0598565478438,1.45,,0.0,0.0,0.0,1.0
1542723979949655925,,11,,1542723979,948990106,"""world""",,,1.04250012537,0.0602682697112,1.45,,0.0,0.0,0.0,1.0
1542723979984426639,,12,,1542723979,984004974,"""world""",,,1.04250012537,0.0602682697112,1.45,,0.0,0.0,0.0,1.0
1542723980032850490,,13,,1542723980,32553911,"""world""",,,1.04185412896,0.0599689251608,1.45,,0.0,0.0,0.0,1.0
1542723980064733493,,14,,1542723980,46823024,"""world""",,,1.04070304185,0.0596119994722,1.45,,0.0,0.0,0.0,1.0
1542723980101062032,,15,,1542723980,100641965,"""world""",,,1.03933976757,0.0589854516013,1.45,,0.0,0.0,0.0,1.0
1542723980139946178,,16,,1542723980,139158964,"""world""",,,1.03933976757,0.0589854516013,1.45,,0.0,0.0,0.0,1.0
1542723980187949459,,17,,1542723980,187587022,"""world""",,,1.03879655324,0.0584712902399,1.45,,0.0,0.0,0.0,1.0
1542723980254601603,,18,,1542723980,254270076,"""world""",,,1.03720873037,0.0578470760728,1.45,,0.0,0.0,0.0,1.0
1542723980297035065,,19,,1542723980,296299934,"""world""",,,1.03042793515,0.0549057721132,1.45,,0.0,0.0,0.0,1.0
1542723980381633134,,20,,1542723980,381056070,"""world""",,,1.03042793515,0.0549057721132,1.45,,0.0,0.0,0.0,1.0
1542723980426189124,,21,,1542723980,425688982,"""world""",,,1.00497289147,0.049142556097,1.45,,0.0,0.0,0.0,1.0
1542723980474044397,,22,,1542723980,473752021,"""world""",,,0.994192657714,0.0473418106788,1.45,,0.0,0.0,0.0,1.0
1542723980528296628,,23,,1542723980,527537107,"""world""",,,0.977365162487,0.0442479121371,1.45,,0.0,0.0,0.0,1.0
1542723980551444558,,24,,1542723980,551214933,"""world""",,,0.952101380002,0.0390835850676,1.45,,0.0,0.0,0.0,1.0
