 ,1, , , , , , ,3.77726984024
 , , , ,1, , , ,2.20098996162
0, ,1, , , , , ,2.45706892014
 , , , , ,1, , ,4.43371200562
 , , , , , ,1, ,1.00123381615
 , , , , , , ,1,1.12827587128
 , ,1, , , , , ,13.4730420113
 , , ,1, , , , ,3.23281693459
 , , ,1, , , , ,9.5701789856
 ,1, , , , , , ,2.03206110001
 , , , , ,1, , ,3.68915200233
 , ,1, , , , , ,2.17803311348
 , , , , , , ,1,1.44032382965
 , ,1, ,0, , , ,7.64174413681
 , , , , , ,1, ,1.00122189522
1, , , , , , , ,2.68087482452
 , , ,1, , , , ,2.1610481739
 , , , ,1, , , ,2.27330803871
 ,1, , , , , , ,2.70518898964
1, , , , , , , ,2.42470002174
 , , , , , ,1, ,1.00123596191
 , ,1, , , , , ,4.03352189064
 , , , , , , ,1,2.2973959446
 , , ,1, ,0, , ,15.3686659336
 , , , , ,1, , ,9.28849101067
 , , , , , ,1, ,1.00122499466
 , , , , , , ,1,2.68923783302
1, , , , , , , ,4.32072114944
 , , ,0, ,1, , ,13.2493798733
1, ,0, , , , , ,3.00954604149
 ,1, , , , , , ,1.84911084175
 , , , ,1, , , ,3.3609650135
 ,1, , , , , , ,2.56918907166
1, , , , , , , ,3.15269088745
 , ,1, , , , , ,2.40159201622
 , , , , , ,1, ,2.2494301796
 , , , , ,1, , ,11.1114499569
 , , , , , , ,1,2.45081686974
 , , , ,1, , , ,4.52178287506
 , , ,0, ,1, , ,9.04205513
 , , ,1, , , , ,11.8659648895
 , , , , , , ,1,4.98458480835
 , ,1, , , , , ,3.41700601578
 , , , , , ,1, ,2.53751087189
 , , , , ,1, , ,4.04910898209
 , , , ,1, , , ,3.88118600845
 ,1, , , , , , ,3.45696401596
1, , , , , , , ,3.89682197571
 , , ,1, ,0, , ,2.18543815613
1, , , , , , , ,3.85748291016
 , , , , , , ,1,1.76060414314
 , , , , , ,1, ,3.38490891457
 , ,0,1, , , , ,6.58533501625
 ,1, , , , , , ,2.63318681717
 ,1, ,0, , , , ,6.16126203537
 , , , ,1, , , ,4.22506809235
 , , , , , , ,1,2.2327709198
 , , , , ,1, , ,4.93673300743
 , , , , , ,1, ,1.5932598114
1, , , , , , , ,3.96894192696
 ,1, , , , , , ,3.11363387108
 , , , ,1, , , ,4.79266214371
 , ,1, , , , , ,6.12149906158
 ,1, ,0, , , , ,18.7205998898
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
 , , , , , , , , 
