rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1542726814119550757,,1,,1542726814,119144916,"""world""",,,0.789821351205,0.480494983028,1.45,,0.0,0.0,0.0,1.0
1542726814177519418,,2,,1542726814,177208900,"""world""",,,0.789712503974,0.478535779759,1.45,,0.0,0.0,0.0,1.0
1542726814209383454,,3,,1542726814,209042072,"""world""",,,0.790248580494,0.476541704519,1.45,,0.0,0.0,0.0,1.0
1542726814219345267,,4,,1542726814,219049930,"""world""",,,0.790239015944,0.475699497354,1.45,,0.0,0.0,0.0,1.0
1542726814228450816,,5,,1542726814,228058099,"""world""",,,0.790239015944,0.475699497354,1.45,,0.0,0.0,0.0,1.0
1542726814279269140,,6,,1542726814,278825044,"""world""",,,0.790239015944,0.475699497354,1.45,,0.0,0.0,0.0,1.0
1542726814331748368,,7,,1542726814,331233978,"""world""",,,0.790486495101,0.474382059706,1.45,,0.0,0.0,0.0,1.0
1542726814365013405,,8,,1542726814,364582061,"""world""",,,0.790510594351,0.472521930703,1.45,,0.0,0.0,0.0,1.0
1542726814388156660,,9,,1542726814,387650012,"""world""",,,0.790403112041,0.471400540065,1.45,,0.0,0.0,0.0,1.0
1542726814465948637,,10,,1542726814,465647935,"""world""",,,0.790290009499,0.47007186666,1.45,,0.0,0.0,0.0,1.0
1542726814491019809,,11,,1542726814,490166902,"""world""",,,0.789446199906,0.468586232406,1.45,,0.0,0.0,0.0,1.0
1542726814531973246,,12,,1542726814,531367063,"""world""",,,0.789363676635,0.467958548329,1.45,,0.0,0.0,0.0,1.0
1542726814562732680,,13,,1542726814,562282085,"""world""",,,0.789363676635,0.467958548329,1.45,,0.0,0.0,0.0,1.0
1542726814574818373,,14,,1542726814,574434995,"""world""",,,0.788655590128,0.467252899877,1.45,,0.0,0.0,0.0,1.0
1542726814622302912,,15,,1542726814,621902942,"""world""",,,0.788655590128,0.467252899877,1.45,,0.0,0.0,0.0,1.0
1542726814641585993,,16,,1542726814,641295909,"""world""",,,0.788635695695,0.467061381804,1.45,,0.0,0.0,0.0,1.0
1542726814682107467,,17,,1542726814,681791067,"""world""",,,0.788635695695,0.467061381804,1.45,,0.0,0.0,0.0,1.0
1542726814729912635,,18,,1542726814,729231119,"""world""",,,0.788641534392,0.466902277448,1.45,,0.0,0.0,0.0,1.0
1542726814787414149,,19,,1542726814,786227941,"""world""",,,0.788526768706,0.466123753631,1.45,,0.0,0.0,0.0,1.0
1542726814831784232,,20,,1542726814,831444025,"""world""",,,0.787259213504,0.464416953585,1.45,,0.0,0.0,0.0,1.0
1542726814882315430,,21,,1542726814,881875991,"""world""",,,0.785875046411,0.463531165247,1.45,,0.0,0.0,0.0,1.0
1542726814931704718,,22,,1542726814,931360006,"""world""",,,0.784092366501,0.461688418618,1.45,,0.0,0.0,0.0,1.0
1542726814999403135,,23,,1542726814,998858928,"""world""",,,0.779312243985,0.458069885068,1.45,,0.0,0.0,0.0,1.0
1542726815041071631,,24,,1542726815,40647983,"""world""",,,0.771496629613,0.454740600244,1.45,,0.0,0.0,0.0,1.0
1542726815085078556,,25,,1542726815,84749937,"""world""",,,0.771496629613,0.454740600244,1.45,,0.0,0.0,0.0,1.0
1542726815130273978,,26,,1542726815,129796028,"""world""",,,0.763341981327,0.452226296026,1.45,,0.0,0.0,0.0,1.0
1542726815190402204,,27,,1542726815,190030097,"""world""",,,0.753516487216,0.449974078002,1.45,,0.0,0.0,0.0,1.0
1542726815235325790,,28,,1542726815,234972000,"""world""",,,0.738607852873,0.445810805483,1.45,,0.0,0.0,0.0,1.0
1542726815324478937,,29,,1542726815,324031114,"""world""",,,0.731206019421,0.442676001045,1.45,,0.0,0.0,0.0,1.0
1542726815364871907,,30,,1542726815,364064931,"""world""",,,0.702439279564,0.429472555513,1.45,,0.0,0.0,0.0,1.0
1542726815387599509,,31,,1542726815,387356042,"""world""",,,0.694036569926,0.42483854554,1.45,,0.0,0.0,0.0,1.0
1542726815468475929,,32,,1542726815,459990024,"""world""",,,0.680875850587,0.417943960999,1.45,,0.0,0.0,0.0,1.0
1542726815509005836,,33,,1542726815,493098974,"""world""",,,0.661263318323,0.408670145632,1.45,,0.0,0.0,0.0,1.0
1542726815536659012,,34,,1542726815,536240100,"""world""",,,0.650891122588,0.40435778851,1.45,,0.0,0.0,0.0,1.0
1542726815580424443,,35,,1542726815,579973936,"""world""",,,0.640626103305,0.399885142469,1.45,,0.0,0.0,0.0,1.0
1542726815647524474,,36,,1542726815,646995067,"""world""",,,0.625727904944,0.393446766605,1.45,,0.0,0.0,0.0,1.0
