rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,child_frame_id,transform,translation,x,y,z,rotation,x,y,z,w
1542725500134809736,,1278,,1542725500,104165528,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841805854923,-1.10228659883,0.787114975821,,0.00443607520329,-5.51024130009e-05,0.0311756055207,0.999504076941
1542725500151310108,,1279,,1542725500,120871803,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841794810709,-1.10232253919,0.787128989065,,0.00408850334951,-2.62050486083e-05,0.0313213005462,0.999501005295
1542725500168779346,,1280,,1542725500,137551837,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841797145765,-1.10229975164,0.787129938672,,0.0045413802022,-7.295273213e-05,0.0312955703845,0.999499853836
1542725500184622618,,1281,,1542725500,154190966,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841821694532,-1.10231235977,0.787096286385,,0.00429526018428,5.87843176553e-05,0.031278971756,0.999501462335
1542725500201855261,,1282,,1542725500,170902785,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841830265368,-1.1023199864,0.78707760286,,0.0041062450784,-0.000104729319167,0.0313352983549,0.999500488674
1542725500219064359,,1283,,1542725500,187554687,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.84180635199,-1.10231824285,0.787107597677,,0.00410980895451,-9.2204701468e-05,0.0313675169109,0.999499464658
1542725500235436736,,1284,,1542725500,204142407,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841799073002,-1.1023364287,0.787122471698,,0.00398537940212,4.46549729646e-05,0.031334670426,0.999501002094
1542725500252314965,,1285,,1542725500,220896695,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841811661497,-1.10231390962,0.787119239867,,0.00426313784311,2.20294422664e-05,0.0312948224328,0.999501105182
1542725500269043898,,1286,,1542725500,237540121,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841822164905,-1.10231323947,0.787108125428,,0.00434167182703,5.89670637862e-05,0.0312339328719,0.999502670255
1542725500285879561,,1287,,1542725500,254295320,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.84181255106,-1.10231315111,0.787070505784,,0.00419007744512,-2.73265803239e-05,0.0313295838739,0.999500325002
1542725500302482805,,1288,,1542725500,270937868,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841809980942,-1.10232377336,0.787110400293,,0.00436920835677,2.6447640071e-05,0.0312715166703,0.999501376469
1542725500319309698,,1289,,1542725500,287619130,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841812946313,-1.1023199743,0.787129951253,,0.00424287660771,0.000128613510606,0.0313157149108,0.999500528992
1542725500335837128,,1290,,1542725500,304216384,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841813503951,-1.10231484939,0.787122078999,,0.00433195409325,5.96749726377e-05,0.031246885381,0.999502307534
1542725500352067034,,1291,,1542725500,320985780,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841811389118,-1.10231420234,0.787076658801,,0.00423978616082,-0.000126211157541,0.031315173158,0.999500559387
1542725500369909519,,1292,,1542725500,337683015,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841811869552,-1.10230072772,0.78709911612,,0.00442682316853,-0.000171417544271,0.0313024126943,0.999500141477
1542725500383362169,,1293,,1542725500,354311203,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841828483258,-1.10232083482,0.787147717833,,0.00420349322991,4.69157215095e-05,0.0312392737329,0.999503094653
1542725500400798824,,1294,,1542725500,371001788,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841795768891,-1.10232820878,0.78709791171,,0.00415491777351,8.95485379907e-05,0.0313333679796,0.99950034952
1542725500416678794,,1295,,1542725500,387636840,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841811417716,-1.10230484134,0.787121065585,,0.00461444297089,-3.30315156682e-06,0.0311824454918,0.999503057523
1542725500434714127,,1296,,1542725500,404296272,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841822979744,-1.10231516605,0.787086858529,,0.00427094082787,2.45249242784e-05,0.0312970527451,0.999501001977
1542725500451290949,,1297,,1542725500,420968466,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.84182222347,-1.10228821989,0.787120737888,,0.00475235793905,-0.000179142672976,0.0312872251697,0.999499120832
1542725500467198099,,1298,,1542725500,437762948,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841810333326,-1.10233154596,0.787115478143,,0.00429670877134,-5.82625359503e-05,0.0313051810798,0.999500635586
1542725500484346513,,1299,,1542725500,454303854,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841803918669,-1.1023187033,0.787112417123,,0.00411659510427,-0.000132182154723,0.0312864416337,0.999501973356
1542725500501519919,,1300,,1542725500,470967773,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841807550988,-1.10224814128,0.787158669896,,0.00528242739484,-0.000686250907475,0.0312403764089,0.999497705801
1542725500517049361,,1301,,1542725500,487679245,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.84181826066,-1.10231826344,0.787088650216,,0.00414229257675,-0.000167807932599,0.0313082378352,0.999501179337
1542725500532753803,,1302,,1542725500,504260989,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841820372626,-1.10232993687,0.787082469306,,0.00421134217744,-6.13337858752e-06,0.0313613314475,0.999499240345
1542725500551213261,,1303,,1542725500,521061062,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841822118315,-1.10233174062,0.787108817448,,0.00413199469233,8.93643278394e-05,0.0313059180271,0.999501304717
1542725500568534715,,1304,,1542725500,537613676,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841810566411,-1.10230655534,0.787123081339,,0.00431154962845,-1.25783339845e-05,0.0313601548814,0.999498849958
1542725500585222273,,1305,,1542725500,554261958,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841813117837,-1.10231630115,0.787096291645,,0.00417086447717,0.000175203375597,0.0313061991603,0.999501123105
1542725500602055137,,1306,,1542725500,571013315,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841825035142,-1.1023209585,0.787079026601,,0.00416442771005,1.80023181672e-05,0.031259471068,0.999502627654
1542725500617548048,,1307,,1542725500,587748182,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841815782329,-1.10231355119,0.787092255414,,0.00443035113566,-0.000162010210639,0.031299058321,0.999500232461
1542725500634571383,,1308,,1542725500,604382500,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841829356535,-1.10232990783,0.787112399333,,0.00426850460565,-3.71518504374e-05,0.0313236769554,0.999500177964
1542725500651299667,,1309,,1542725500,621012869,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841810716651,-1.10231587615,0.787117431681,,0.00437887329885,-5.15696180872e-05,0.0313123677178,0.999500054246
1542725500669168939,,1310,,1542725500,637701081,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841796259076,-1.10231886293,0.787094713051,,0.00420596324111,4.15915311615e-05,0.0312456090347,0.999502886469
1542725500684863956,,1311,,1542725500,654330466,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841827912626,-1.10232025682,0.787096691054,,0.00418971553672,0.000153612923052,0.0312135420395,0.999503945705
1542725500703172373,,1312,,1542725500,671857852,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841825243562,-1.10232970004,0.787080291063,,0.00417423890349,0.000141246797922,0.0312691518308,0.999502274096
1542725500718492133,,1313,,1542725500,687627109,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841813782658,-1.10232067918,0.787114849502,,0.00433896591427,2.87991574356e-05,0.0313371056143,0.999499453905
1542725500735650685,,1314,,1542725500,704252920,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841808270688,-1.10230662112,0.787132399543,,0.00458528721506,-5.72977656039e-05,0.0312608904056,0.999500739664
1542725500750840918,,1315,,1542725500,720951822,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841811226268,-1.10231890305,0.787108254555,,0.00415754422526,2.53867267801e-05,0.0313136075469,0.999500961562
1542725500765970257,,1316,,1542725500,737631693,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841807840267,-1.10225020547,0.787137035255,,0.00522662266195,-0.000430245137714,0.0311159209836,0.999502024393
1542725500782563036,,1317,,1542725500,754288684,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841821913049,-1.1023222688,0.787079393579,,0.00423774978367,-2.1845884811e-05,0.0312414068065,0.999502884188
1542725500802024647,,1318,,1542725500,771012981,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841815160107,-1.10231629403,0.787118062396,,0.00440431250624,-8.32273838627e-05,0.0312262820771,0.999502633519
1542725500818649737,,1319,,1542725500,787661059,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841815757711,-1.10232310094,0.787139239328,,0.0041839656077,-5.98508217644e-05,0.0313327289518,0.999500250598
1542725500835171735,,1320,,1542725500,804300891,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841802332444,-1.10232157733,0.787094540583,,0.0042004462807,-1.6822981405e-05,0.0313447611709,0.99949980586
1542725500851145942,,1321,,1542725500,821026096,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841813205193,-1.10231817121,0.787083941866,,0.0040968433787,3.79175548653e-05,0.0313224348856,0.999500935222
1542725500867945253,,1322,,1542725500,837674686,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841827066136,-1.10232823191,0.787108893618,,0.00412279472437,0.000115465159947,0.031213594412,0.999504227482
1542725500885145991,,1323,,1542725500,854318607,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841823382287,-1.1023260607,0.787105489154,,0.00413479739601,5.98445356635e-05,0.0312312658714,0.999503630759
1542725500902901485,,1324,,1542725500,870983109,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841806431462,-1.10232742371,0.78711984248,,0.00418874659284,0.000115766160284,0.0313169036878,0.999500721632
1542725500919271915,,1325,,1542725500,887732835,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841810684841,-1.10230846216,0.787096512922,,0.00441837945888,-5.96975077644e-05,0.0313062495823,0.999500071584
1542725500934962619,,1326,,1542725500,904329838,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841833371758,-1.10231981714,0.787104933179,,0.00418598380457,8.44895575509e-05,0.0312663371161,0.999502319439
1542725500947450926,,1327,,1542725500,920925798,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841821594122,-1.10232868369,0.787107291768,,0.00425823086142,4.01918899299e-05,0.0312156646015,0.999503600863
1542725500963934892,,1328,,1542725500,937649286,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841803985046,-1.10231865165,0.787095760736,,0.00433153434726,-9.85069186558e-05,0.0313173233815,0.999500101732
1542725500984581077,,1329,,1542725500,954377345,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841821425545,-1.10231575839,0.787124807924,,0.00418851292368,-6.71611400697e-05,0.0312723616465,0.999502121682
1542725501000519714,,1330,,1542725500,971099720,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841818416848,-1.10231215014,0.787109900096,,0.00416835993828,1.08376130331e-05,0.0314134689285,0.999497783203
1542725501017523290,,1331,,1542725500,987763228,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841819228796,-1.10232551,0.787102215834,,0.00424085812913,-0.00010492523602,0.0313284660995,0.999500140733
1542725501033678554,,1332,,1542725501,4500120,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841820511058,-1.10233641477,0.787102923096,,0.0042372723439,-0.000100373285434,0.0313609770106,0.999499136853
1542725501050613670,,1333,,1542725501,21126559,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841818197879,-1.1023217544,0.787108351837,,0.00421981696854,9.75476166289e-05,0.0312674764753,0.99950214034
1542725501067576569,,1334,,1542725501,37804520,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841811550706,-1.10230698384,0.78713343931,,0.00429149968918,8.75701732956e-05,0.0312114595512,0.999503586864
1542725501083964815,,1335,,1542725501,54380049,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841803808614,-1.10231357799,0.787096069279,,0.00423153166129,-7.01109332264e-07,0.0313095741645,0.999500777741
1542725501099646204,,1336,,1542725501,71148064,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841821040044,-1.10232916718,0.787090404915,,0.00421813971523,-2.34917703779e-05,0.0313129267111,0.999500729047
1542725501117381884,,1337,,1542725501,87826394,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.8418273163,-1.10233380292,0.787110526708,,0.00420987326327,-1.10772861236e-05,0.0313638212697,0.999499168364
1542725501135155178,,1338,,1542725501,104425267,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841812454014,-1.1023253239,0.787101855852,,0.0041562292372,2.85580715627e-05,0.0313165228545,0.999500875607
1542725501151305453,,1339,,1542725501,121134124,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.84179651241,-1.10225551695,0.787142228403,,0.00499451652736,-0.00032654983658,0.0311335212536,0.99950270236
1542725501168124925,,1340,,1542725501,137848643,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841813850533,-1.10230663959,0.787097330626,,0.00407476535109,0.000133695269948,0.0312847622778,0.999502197127
1542725501184720284,,1341,,1542725501,154500069,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841823829115,-1.10233412326,0.787113753753,,0.00417358552717,7.06921505001e-05,0.0312863288375,0.999501746779
1542725501201145491,,1342,,1542725501,171178458,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841816035337,-1.10227920825,0.787138579838,,0.00536677554922,-0.000199199079283,0.0311469192254,0.999500388926
1542725501219267876,,1343,,1542725501,187830916,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841796853152,-1.10226752676,0.787140800873,,0.00523732876328,-0.000659608363627,0.0313043131003,0.999495960615
1542725501234751844,,1344,,1542725501,204477243,"""/world""","""vicon/obstacle6/obstacle6""",,,-0.841811865851,-1.1022901511,0.787123966109,,0.00430241069625,-0.000214208920429,0.031296916487,0.999500848622
