rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1542726814119039445,,1,,1542726814,118690013,"""world""",,,1.1338213512,0.280494983028,1.45,,0.0,0.0,0.0,1.0
1542726814177175819,,2,,1542726814,176886081,"""world""",,,1.13371250397,0.278535779759,1.45,,0.0,0.0,0.0,1.0
1542726814209088268,,3,,1542726814,208883047,"""world""",,,1.13424858049,0.276541704519,1.45,,0.0,0.0,0.0,1.0
1542726814219169591,,4,,1542726814,218930959,"""world""",,,1.13423901594,0.275699497354,1.45,,0.0,0.0,0.0,1.0
1542726814228283659,,5,,1542726814,227977037,"""world""",,,1.13423901594,0.275699497354,1.45,,0.0,0.0,0.0,1.0
1542726814278796812,,6,,1542726814,278531074,"""world""",,,1.13423901594,0.275699497354,1.45,,0.0,0.0,0.0,1.0
1542726814331203256,,7,,1542726814,330868959,"""world""",,,1.1344864951,0.274382059706,1.45,,0.0,0.0,0.0,1.0
1542726814364511896,,8,,1542726814,364188909,"""world""",,,1.13451059435,0.272521930703,1.45,,0.0,0.0,0.0,1.0
1542726814387610919,,9,,1542726814,387362957,"""world""",,,1.13440311204,0.271400540065,1.45,,0.0,0.0,0.0,1.0
1542726814465576152,,10,,1542726814,465219974,"""world""",,,1.1342900095,0.27007186666,1.45,,0.0,0.0,0.0,1.0
1542726814490144326,,11,,1542726814,489809036,"""world""",,,1.13344619991,0.268586232406,1.45,,0.0,0.0,0.0,1.0
1542726814531599077,,12,,1542726814,531100034,"""world""",,,1.13336367664,0.267958548329,1.45,,0.0,0.0,0.0,1.0
1542726814562483901,,13,,1542726814,562172889,"""world""",,,1.13336367664,0.267958548329,1.45,,0.0,0.0,0.0,1.0
1542726814574598118,,14,,1542726814,574341058,"""world""",,,1.13265559013,0.267252899877,1.45,,0.0,0.0,0.0,1.0
1542726814621834775,,15,,1542726814,621582031,"""world""",,,1.13265559013,0.267252899877,1.45,,0.0,0.0,0.0,1.0
1542726814641144537,,16,,1542726814,640882015,"""world""",,,1.13263569569,0.267061381804,1.45,,0.0,0.0,0.0,1.0
1542726814682125672,,17,,1542726814,681520938,"""world""",,,1.13263569569,0.267061381804,1.45,,0.0,0.0,0.0,1.0
1542726814729255960,,18,,1542726814,728918075,"""world""",,,1.13264153439,0.266902277448,1.45,,0.0,0.0,0.0,1.0
1542726814786511847,,19,,1542726814,785717010,"""world""",,,1.13252676871,0.266123753631,1.45,,0.0,0.0,0.0,1.0
1542726814831490149,,20,,1542726814,831151008,"""world""",,,1.1312592135,0.264416953585,1.45,,0.0,0.0,0.0,1.0
1542726814881805007,,21,,1542726814,881504058,"""world""",,,1.12987504641,0.263531165247,1.45,,0.0,0.0,0.0,1.0
1542726814931638219,,22,,1542726814,931135892,"""world""",,,1.1280923665,0.261688418618,1.45,,0.0,0.0,0.0,1.0
1542726814999029245,,23,,1542726814,998641014,"""world""",,,1.12331224398,0.258069885068,1.45,,0.0,0.0,0.0,1.0
1542726815040940909,,24,,1542726815,40410995,"""world""",,,1.11549662961,0.254740600244,1.45,,0.0,0.0,0.0,1.0
1542726815084790400,,25,,1542726815,84573030,"""world""",,,1.11549662961,0.254740600244,1.45,,0.0,0.0,0.0,1.0
1542726815130257070,,26,,1542726815,129545927,"""world""",,,1.10734198133,0.252226296026,1.45,,0.0,0.0,0.0,1.0
1542726815190256761,,27,,1542726815,189835071,"""world""",,,1.09751648722,0.249974078002,1.45,,0.0,0.0,0.0,1.0
1542726815234891433,,28,,1542726815,234546899,"""world""",,,1.08260785287,0.245810805483,1.45,,0.0,0.0,0.0,1.0
1542726815323908250,,29,,1542726815,323580980,"""world""",,,1.07520601942,0.242676001045,1.45,,0.0,0.0,0.0,1.0
1542726815346002172,,30,,1542726815,345205068,"""world""",,,1.04643927956,0.229472555513,1.45,,0.0,0.0,0.0,1.0
1542726815387613082,,31,,1542726815,387013912,"""world""",,,1.03803656993,0.22483854554,1.45,,0.0,0.0,0.0,1.0
1542726815459023335,,32,,1542726815,450695991,"""world""",,,1.02487585059,0.217943960999,1.45,,0.0,0.0,0.0,1.0
