rosbagTimestamp,data
1542728565072284381,''
1542728565119327954,''
1542728565173177236,''
1542728565259040847,''
1542728565309828489,''
1542728565368486752,''
1542728565453226035,''
1542728565507842402,''
1542728565608470180,''
1542728565658461733,''
1542728565713960031,''
1542728565799828714,''
1542728565854618013,''
1542728565909346462,''
1542728565977694128,''
1542728566056268360,''
1542728566107462175,''
1542728566154182560,''
1542728566203267662,''
1542728566262060647,''
1542728566350894222,''
1542728566405276124,''
1542728566459060692,''
1542728566506179749,''
1542728566560821228,''
1542728566629094823,''
1542728566705489766,''
1542728566750875280,''
1542728566776773341,''
1542728566848140132,''
1542728566911801120,''
1542728566957538267,''
1542728567012348934,''
1542728567075935664,''
1542728567124668924,''
1542728567203325513,''
1542728567270275759,''
1542728567316273250,''
1542728567409361405,''
1542728567456539275,''
1542728567511691672,''
1542728567604109723,''
1542728567654751097,''
1542728567718191287,''
1542728567769467549,''
1542728567816821327,''
1542728567901946643,''
1542728567946048445,''
1542728567990850378,''
1542728568043078790,''
1542728568190551103,"""contracted_right"""
1542728569646752832,''
1542728569795201166,"""contracted_right"""
1542728571216687450,''
1542728571260076830,''
1542728571322152579,''
1542728571372354630,''
1542728571430249164,''
1542728571518928363,''
1542728571573130463,''
1542728571638382623,''
1542728571687570487,''
1542728571759488111,''
1542728571825056764,''
1542728571876146349,''
1542728571926330384,''
1542728572007877473,''
1542728572073096869,''
1542728572145063056,''
1542728572160586746,''
1542728572207916688,''
1542728572255525163,''
1542728572300199162,''
1542728572353310317,''
1542728572429039250,''
1542728572484693866,''
1542728572513380647,''
1542728572741155191,''
1542728572783175172,''
1542728572839471989,''
1542728572900132150,''
1542728572950426189,''
1542728573046230332,''
1542728573096921958,''
1542728573147818493,''
1542728573230928929,''
1542728573278535494,''
1542728573336056651,''
1542728573435538837,''
1542728573491860929,''
1542728573555116220,''
1542728573608633681,''
1542728573688311854,''
1542728573755283068,''
1542728573806166768,''
1542728573893552862,''
1542728573933092549,''
1542728573959675533,''
1542728574038273740,''
1542728574100583407,''
1542728574145444824,''
1542728574196737365,''
1542728574287475276,''
1542728574336513263,''
1542728574391302722,''
1542728574459840885,''
1542728574531643766,''
1542728574599709079,''
1542728574645951550,''
1542728574699496410,''
1542728574788615821,''
1542728574842378979,''
1542728574894259999,''
1542728574957523556,''
1542728575037737337,''
1542728575092144881,''
1542728575136598231,''
1542728575179269408,''
1542728575237967368,''
1542728575284133533,''
1542728575339808642,''
1542728575390959858,''
1542728575437767011,''
1542728575483880007,''
