rosbagTimestamp,data
1542723708334011524,''
1542723708377616508,''
1542723708465662886,''
1542723708513309036,''
1542723708565735746,''
1542723708624205159,''
1542723708710381036,''
1542723708760591439,''
1542723708823161521,''
1542723708912051278,''
1542723708965923405,''
1542723709035777563,''
1542723709068127585,''
1542723709112050431,''
1542723709157833322,''
1542723709175189487,''
1542723709223738459,''
1542723709306670137,''
1542723709333904858,''
1542723709410175009,''
1542723709471230210,''
1542723709518234264,''
1542723709573747814,''
1542723709619074717,''
1542723709685808900,''
1542723709760523244,''
1542723709824410784,''
1542723709869976062,''
1542723709922265855,''
1542723710019526819,''
1542723710067030528,''
1542723710119120086,''
1542723710203852284,''
1542723710271696646,''
1542723710315846066,''
1542723710352146331,''
1542723710400684871,''
1542723710490213546,''
1542723710544891141,''
1542723710604638676,''
1542723710646104458,''
1542723710701116126,''
1542723710767625983,''
1542723710841974004,''
1542723710893006775,''
1542723710950685703,''
1542723710995659355,''
1542723711047340194,''
1542723711105635278,''
1542723711173521739,''
1542723711315522347,"""contracted_right"""
1542723712803811712,''
1542723712948510058,"""contracted_right"""
1542723714403249616,''
1542723714553408476,"""contracted_right"""
1542723715986232541,''
1542723716007670107,''
1542723716089144574,''
1542723716140768676,''
1542723716209445578,''
1542723716288772607,''
1542723717733582665,''
1542723717785299577,''
1542723717882768959,''
1542723717928246514,''
1542723718071124022,"""extended_left"""
1542723718892815613,''
1542723718989025633,''
1542723719051753654,''
1542723719135754966,''
1542723719181725167,''
1542723719240079963,''
1542723719308745931,''
1542723719353227527,''
1542723719437156037,''
1542723719485149987,''
1542723719539245510,''
1542723719602748305,''
1542723719671640361,''
1542723719725045581,''
1542723719770984556,''
1542723719825961487,''
1542723719870160839,''
1542723719926645643,''
1542723719989439707,''
1542723720061189826,''
1542723720119439202,''
1542723720159541733,''
1542723720206275246,''
1542723720260043256,''
1542723720349600347,''
1542723720395607953,''
1542723720450316394,''
1542723720509283987,''
1542723720552637928,''
1542723720595406691,''
1542723720649299774,''
1542723720713084626,''
1542723720765422750,''
1542723720910236429,"""contracted_left"""
1542723722322501775,''
1542723722397797437,''
1542723722462081818,''
1542723722508461346,''
1542723722559544026,''
1542723722621759405,''
1542723722671557835,''
