rosbagTimestamp,data
1542725163082812250,''
1542725163139588997,''
1542725163197148196,''
1542725163243574568,''
1542725163425178198,''
1542725163494239241,''
1542725163571421285,''
1542725163626694938,''
1542725163682104964,''
1542725163730108316,''
1542725163783941222,''
1542725163831956794,''
1542725163918332657,''
1542725163978609270,''
1542725164040365381,''
1542725164087768172,''
1542725164180678223,''
1542725164229538298,''
1542725164325291359,''
1542725164377304314,''
1542725164434596916,''
1542725164484511662,''
1542725164575726813,''
1542725164627417130,''
1542725164691330837,''
1542725164740755841,''
1542725164837661025,''
1542725164883332584,''
1542725164933062035,''
1542725164993669530,''
1542725165043509956,''
1542725165128604485,''
1542725165192750557,''
1542725165269454064,''
1542725165334835740,''
1542725165382879258,''
1542725165476394709,''
1542725165517754046,''
1542725165575880554,''
1542725165643637684,''
1542725165722650656,''
1542725165782931018,''
1542725165831181293,''
1542725165884312792,''
1542725165972288164,''
1542725166014975235,''
1542725166066349523,''
1542725166117827078,''
1542725166133318985,''
1542725166171200458,''
1542725166224841877,''
1542725166288210735,''
1542725166332953636,''
1542725166384726082,''
1542725166473010305,''
1542725166495652499,''
1542725166572744528,''
1542725166626732916,''
1542725166670713671,''
1542725166693328922,''
1542725166738002458,''
1542725166829488440,''
1542725166878072379,''
1542725166931845548,''
1542725166985539266,''
1542725167020143621,''
1542725167068425874,''
1542725167124309657,''
1542725167144193061,''
1542725167188878021,''
1542725167277402746,''
1542725167320934902,''
1542725167366434568,''
1542725167422806415,''
1542725167514514146,''
1542725167561700561,''
1542725167615631617,''
1542725167713361799,''
1542725167751106561,''
1542725167770846203,''
1542725167870830672,''
1542725167951550943,''
1542725168019698201,''
1542725168064843418,''
1542725168120426695,''
1542725168201594697,''
1542725168255385145,''
1542725168302709493,''
1542725168367301537,''
1542725168418349870,''
1542725168492212375,''
1542725168552352395,''
1542725168597629854,''
1542725168643250623,''
1542725168698062111,''
1542725170104226137,''
1542725170241643234,"""contracted_right"""
1542725171650149662,''
1542725171738086289,''
1542725171788434365,''
1542725171856163193,''
1542725171903998034,''
1542725171990029577,''
1542725172060784914,''
1542725172132821579,''
1542725172196662746,''
1542725172240483688,''
1542725172289290096,''
1542725172355289095,''
1542725172406061214,''
1542725172506556731,''
1542725172556755867,''
1542725172647792122,''
1542725172692584740,''
1542725172744572375,''
1542725172808945376,''
1542725172856128960,''
1542725172948375731,''
1542725173036368939,''
1542725173094936252,''
1542725173180870039,''
1542725173242861252,''
1542725173306622446,''
1542725173356253209,''
1542725173449712473,''
1542725173494937122,''
1542725173570523197,''
1542725173635385001,''
1542725173675162083,''
1542725173734981393,''
1542725173791395066,''
1542725173812670907,''
1542725173853490773,''
1542725173952974642,''
1542725174000481261,''
1542725174090127519,''
1542725174135938274,''
1542725174191764026,''
1542725174258886541,''
1542725174310146069,''
1542725174381977242,''
1542725174440140248,''
1542725174493890439,''
1542725174545436232,''
1542725174611840519,''
1542725174688596352,''
1542725174752729033,''
1542725174797956350,''
1542725174889130948,''
1542725174936661524,''
1542725174993116156,''
1542725175058996710,''
1542725175133670352,''
1542725175191062175,''
1542725175216588700,''
1542725175293338796,''
1542725175351152478,''
1542725175446767112,''
1542725175496804394,''
1542725175561408886,''
1542725175640492672,''
1542725175697166676,''
1542725175782513852,''
1542725175834332994,''
1542725175893815375,''
1542725175945820278,''
1542725175994098683,''
1542725176061406873,''
1542725176104315930,''
1542725176149668789,''
1542725176176621453,''
1542725176190187763,''
1542725176228847589,''
1542725176256611457,''
1542725176303066877,''
1542725176394322795,''
1542725176445327462,''
1542725176526061823,''
1542725176584084240,''
1542725176638840925,''
1542725176678344867,''
1542725176694881571,''
1542725176750506581,''
1542725176786684473,''
1542725176809165229,''
1542725176886121785,''
1542725176948330039,''
1542725176995380246,''
1542725177046777936,''
