rosbagTimestamp,data
1542724835859526864,''
1542724835895868813,''
1542724835934346126,''
1542724835979605607,''
1542724836026600493,''
1542724836048561484,''
1542724836085189486,''
1542724836133416969,''
1542724836198027810,''
1542724836245124996,''
1542724836294217748,''
1542724836366654842,''
1542724836394020908,''
1542724836434596946,''
1542724836478367409,''
1542724836520007661,''
1542724836563840793,''
1542724836610679358,''
1542724836667582707,''
1542724836707803631,''
1542724836731484040,''
1542724836809900729,''
1542724836859211397,''
1542724836877189258,''
1542724836923207620,''
1542724836988911634,''
1542724837031566737,''
1542724837113229685,''
1542724837135787230,''
1542724837174316655,''
1542724837221042274,''
1542724837282305891,''
1542724837327044674,''
1542724837383757482,''
1542724837464923703,''
1542724837484579593,''
1542724837523467796,''
1542724837571687910,''
1542724837623972014,''
1542724837667231866,''
1542724837714142536,''
1542724837757322505,''
1542724837802908844,''
1542724837863594230,''
1542724837905282123,''
1542724837955614758,''
1542724838000692223,''
1542724838061856912,''
1542724838106993402,''
1542724838160626351,''
1542724838233491853,''
1542724838260721969,''
1542724838297745973,''
1542724838337759332,''
1542724838389279792,''
1542724838421371933,''
1542724838493256998,''
1542724838534459354,''
1542724838578790091,''
1542724838615378295,''
1542724838654502010,''
1542724838705102958,''
1542724838770173399,''
1542724838808479020,''
1542724838851016455,''
1542724838900965784,''
1542724838948134470,''
1542724839006557312,''
1542724839027119641,''
1542724839072862728,''
1542724839141689393,''
1542724839198485867,''
1542724839219663389,''
1542724839259289028,''
1542724839306736622,''
1542724839393448373,''
1542724839443888333,''
1542724839501972366,''
1542724839523767796,''
1542724839566066042,''
1542724839612083165,''
1542724839695651162,''
1542724839743519492,''
1542724839801808418,''
1542724839823549102,''
1542724839893917334,''
1542724839955550313,''
1542724839997371852,''
1542724841414896733,''
1542724841554450699,"""contracted_right"""
1542724842963760278,''
1542724843094986352,"""contracted_right"""
1542724844505771854,''
1542724844638865842,"""contracted_right"""
1542724846049553183,''
1542724847459818947,''
1542724848876682903,''
1542724849025301595,"""contracted_right"""
1542724850440897778,''
1542724850462422673,''
1542724850499498031,''
1542724850546604978,''
1542724850596844843,''
1542724850618590797,''
1542724850664021506,''
1542724850744583071,''
1542724850797817852,''
1542724850818436384,''
1542724850858047937,''
1542724850894088363,''
1542724850943073961,''
1542724850991453806,''
1542724851055305713,''
1542724851099518564,''
1542724851176272175,''
1542724851229866168,''
1542724851243849354,''
1542724851283830419,''
1542724851332121617,''
1542724851370221087,''
1542724851387280917,''
1542724851439704960,''
1542724851459529960,''
1542724851501823201,''
1542724851576183652,''
1542724851630533844,''
1542724851653024180,''
1542724851689064019,''
1542724851740470697,''
1542724851797582013,''
1542724851840541881,''
1542724851894400288,''
1542724851963385891,''
1542724852000009176,''
1542724852034847800,''
1542724852086042719,''
1542724852134038989,''
1542724852155417628,''
1542724852197675788,''
1542724852249914773,''
1542724852330414040,''
1542724852356508385,''
1542724852401454755,''
1542724852466877425,''
1542724852530935912,''
1542724852584525531,''
1542724852642450970,''
1542724852682057965,''
1542724852727291153,''
1542724852771852001,''
1542724852824511187,''
1542724852847675116,''
1542724852889807018,''
1542724852934281128,''
1542724852980341216,''
1542724853003504587,''
1542724853140165267,"""contracted_left"""
1542724854564153119,''
1542724854709839075,"""contracted_left"""
1542724856125167989,''
1542724856174202524,''
1542724856219412743,''
1542724856271987127,''
1542724856311765856,''
1542724856360761017,''
1542724856414176023,''
1542724856434894221,''
1542724856479744174,''
1542724856565595574,''
1542724856608442794,''
1542724856632491198,''
1542724856722963047,''
1542724856767679126,''
1542724856815482874,''
1542724856840292622,''
1542724856926385613,''
1542724856967097741,''
1542724857019835892,''
1542724857072994785,''
1542724857125892200,''
1542724857165160605,''
1542724857206383951,''
1542724857255112416,''
1542724857299622065,''
1542724857354004713,''
1542724857395434035,''
1542724857412920241,''
1542724857444808779,''
1542724857498537420,''
1542724857521074468,''
1542724857557137491,''
1542724857605652051,''
1542724857669454560,''
1542724857712434662,''
1542724857758646439,''
1542724857842986204,''
