rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1542720469906088542,,1,,1542720469,905666112,"""world""",,,0.887554464249,-0.160413294665,1.45,,0.0,0.0,0.0,1.0
1542720469938964863,,2,,1542720469,938648939,"""world""",,,0.886504875233,-0.160596171485,1.45,,0.0,0.0,0.0,1.0
1542720469962193217,,3,,1542720469,961766958,"""world""",,,0.885687183507,-0.160793385853,1.45,,0.0,0.0,0.0,1.0
1542720470000218351,,4,,1542720470,19073,"""world""",,,0.885008525358,-0.160958468562,1.45,,0.0,0.0,0.0,1.0
1542720470049653223,,5,,1542720470,49227952,"""world""",,,0.885008525358,-0.160958468562,1.45,,0.0,0.0,0.0,1.0
1542720470073169727,,6,,1542720470,72724103,"""world""",,,0.883784496913,-0.160908663492,1.45,,0.0,0.0,0.0,1.0
1542720470113600127,,7,,1542720470,113362073,"""world""",,,0.883271695744,-0.160711515303,1.45,,0.0,0.0,0.0,1.0
1542720470182885551,,8,,1542720470,164074897,"""world""",,,0.883271695744,-0.160711515303,1.45,,0.0,0.0,0.0,1.0
1542720470228335971,,9,,1542720470,227767944,"""world""",,,0.881814696223,-0.16004520601,1.45,,0.0,0.0,0.0,1.0
1542720470253873982,,10,,1542720470,252475023,"""world""",,,0.880976329003,-0.159706902512,1.45,,0.0,0.0,0.0,1.0
1542720470292281736,,11,,1542720470,291860103,"""world""",,,0.880896425534,-0.159604810709,1.45,,0.0,0.0,0.0,1.0
1542720470317341604,,12,,1542720470,316973924,"""world""",,,0.8804516054,-0.159357506782,1.45,,0.0,0.0,0.0,1.0
1542720470357908441,,13,,1542720470,356553077,"""world""",,,0.880001942207,-0.159009961349,1.45,,0.0,0.0,0.0,1.0
1542720470444214548,,14,,1542720470,442357063,"""world""",,,0.879626055139,-0.158962689452,1.45,,0.0,0.0,0.0,1.0
1542720470466712509,,15,,1542720470,466202974,"""world""",,,0.87893693199,-0.158846747668,1.45,,0.0,0.0,0.0,1.0
1542720470504816703,,16,,1542720470,504296064,"""world""",,,0.87893693199,-0.158846747668,1.45,,0.0,0.0,0.0,1.0
1542720470549862403,,17,,1542720470,549489974,"""world""",,,0.878561998084,-0.158889066288,1.45,,0.0,0.0,0.0,1.0
1542720470605252203,,18,,1542720470,604219913,"""world""",,,0.878532285151,-0.158790192159,1.45,,0.0,0.0,0.0,1.0
1542720470622059979,,19,,1542720470,621757030,"""world""",,,0.878205234666,-0.158136284551,1.45,,0.0,0.0,0.0,1.0
1542720470660995169,,20,,1542720470,660367012,"""world""",,,0.878205234666,-0.158136284551,1.45,,0.0,0.0,0.0,1.0
1542720470703945273,,21,,1542720470,703581094,"""world""",,,0.878146278101,-0.157844662305,1.45,,0.0,0.0,0.0,1.0
1542720470730423847,,22,,1542720470,730011940,"""world""",,,0.878273076603,-0.157344074916,1.45,,0.0,0.0,0.0,1.0
1542720470751323341,,23,,1542720470,751000881,"""world""",,,0.878056028454,-0.157000804577,1.45,,0.0,0.0,0.0,1.0
1542720470806459818,,24,,1542720470,806191921,"""world""",,,0.878056028454,-0.157000804577,1.45,,0.0,0.0,0.0,1.0
1542720470844372086,,25,,1542720470,844074964,"""world""",,,0.878380676966,-0.156896312456,1.45,,0.0,0.0,0.0,1.0
1542720470886252457,,26,,1542720470,885338068,"""world""",,,0.878520778194,-0.156927322073,1.45,,0.0,0.0,0.0,1.0
1542720470907471073,,27,,1542720470,907215118,"""world""",,,0.878841652418,-0.15699691084,1.45,,0.0,0.0,0.0,1.0
1542720470948907580,,28,,1542720470,948072910,"""world""",,,0.879112435002,-0.157085272826,1.45,,0.0,0.0,0.0,1.0
1542720470993191900,,29,,1542720470,992333889,"""world""",,,0.879112435002,-0.157085272826,1.45,,0.0,0.0,0.0,1.0
1542720471076099389,,30,,1542720471,75789928,"""world""",,,0.879488975593,-0.157111108386,1.45,,0.0,0.0,0.0,1.0
1542720471099116485,,31,,1542720471,98849058,"""world""",,,0.879756315382,-0.157295467876,1.45,,0.0,0.0,0.0,1.0
1542720471137319860,,32,,1542720471,136871099,"""world""",,,0.879756315382,-0.157295467876,1.45,,0.0,0.0,0.0,1.0
1542720471188491849,,33,,1542720471,188215970,"""world""",,,0.879716691408,-0.157436461233,1.45,,0.0,0.0,0.0,1.0
1542720471237054495,,34,,1542720471,236816883,"""world""",,,0.879653013626,-0.157837579686,1.45,,0.0,0.0,0.0,1.0
1542720471293910888,,35,,1542720471,293047904,"""world""",,,0.879698633327,-0.158459684619,1.45,,0.0,0.0,0.0,1.0
1542720471337529068,,36,,1542720471,337033033,"""world""",,,0.879698633327,-0.158459684619,1.45,,0.0,0.0,0.0,1.0
1542720471385996684,,37,,1542720471,385687112,"""world""",,,0.879924560431,-0.158677358336,1.45,,0.0,0.0,0.0,1.0
1542720471447873197,,38,,1542720471,446703910,"""world""",,,0.879601175332,-0.158947494726,1.45,,0.0,0.0,0.0,1.0
